Year,Month,Day,Temperature,Date,Radiator_Temperature,Heatloss_kWh_day,COP,Pump_Electricity_kWh_day
2012.0,5.0,8.0,9.3,2012-01-08,31.6,156.0,14.11,11.06
2012.0,5.0,9.0,8.9,2012-01-09,31.9,161.33,13.93,11.58
2012.0,5.0,10.0,12.7,2012-01-10,28.5,110.67,16.31,6.79
2012.0,5.0,11.0,14.0,2012-01-11,27.3,93.33,17.37,5.37
2012.0,5.0,12.0,8.7,2012-01-12,32.1,164.0,13.81,11.88
2012.0,5.0,13.0,9.4,2012-01-13,31.5,154.67,14.17,10.92
2012.0,5.0,14.0,10.6,2012-01-14,30.4,138.67,14.88,9.32
2012.0,5.0,15.0,12.2,2012-01-15,28.9,117.33,15.98,7.34
2012.0,5.0,16.0,10.5,2012-01-16,30.5,140.0,14.81,9.45
2012.0,5.0,17.0,10.9,2012-01-17,30.1,134.67,15.09,8.92
2012.0,5.0,18.0,10.7,2012-01-18,30.3,137.33,14.95,9.19
2012.0,5.0,19.0,12.6,2012-01-19,28.6,112.0,16.22,6.91
2012.0,5.0,20.0,14.8,2012-01-20,26.6,82.67,18.06,4.58
2012.0,5.0,21.0,14.9,2012-01-21,26.5,81.33,18.16,4.48
2012.0,5.0,22.0,14.2,2012-01-22,27.1,90.67,17.56,5.16
2012.0,5.0,23.0,15.0,2012-01-23,26.4,80.0,18.27,4.38
2012.0,5.0,24.0,17.1,2012-01-24,24.5,52.0,20.53,2.53
2012.0,5.0,25.0,18.4,2012-01-25,23.3,34.67,22.29,1.56
2012.0,5.0,26.0,14.5,2012-01-26,26.9,86.67,17.75,4.88
2012.0,5.0,27.0,16.6,2012-01-27,25.0,58.67,19.88,2.95
2012.0,5.0,28.0,12.6,2012-01-28,28.6,112.0,16.22,6.91
2012.0,5.0,29.0,9.6,2012-01-29,31.3,152.0,14.29,10.64
2012.0,5.0,30.0,9.1,2012-01-30,31.7,158.67,14.05,11.29
2012.0,5.0,31.0,9.9,2012-01-31,31.0,148.0,14.48,10.22
2012.0,6.0,1.0,6.4,2012-01-01,34.2,194.67,12.7,15.33
2012.0,6.0,2.0,5.4,2012-01-02,35.1,208.0,12.28,16.94
2012.0,6.0,3.0,8.1,2012-01-03,32.6,172.0,13.53,12.71
2012.0,6.0,4.0,10.1,2012-01-04,30.8,145.33,14.61,9.95
2012.0,6.0,5.0,12.0,2012-01-05,29.1,120.0,15.82,7.59
2012.0,6.0,6.0,11.1,2012-01-06,29.9,132.0,15.23,8.67
2012.0,6.0,7.0,12.9,2012-01-07,28.3,108.0,16.47,6.56
2012.0,6.0,8.0,14.7,2012-01-08,26.7,84.0,17.96,4.68
2012.0,6.0,9.0,12.4,2012-01-09,28.8,114.67,16.06,7.14
2012.0,6.0,10.0,14.6,2012-01-10,26.8,85.33,17.85,4.78
2012.0,6.0,11.0,13.6,2012-01-11,27.7,98.67,17.0,5.8
2012.0,6.0,12.0,13.6,2012-01-12,27.7,98.67,17.0,5.8
2012.0,6.0,13.0,15.2,2012-01-13,26.2,77.33,18.48,4.18
2012.0,6.0,14.0,15.1,2012-01-14,26.3,78.67,18.37,4.28
2012.0,6.0,15.0,15.0,2012-01-15,26.4,80.0,18.27,4.38
2012.0,6.0,16.0,12.0,2012-01-16,29.1,120.0,15.82,7.59
2012.0,6.0,17.0,13.3,2012-01-17,28.0,102.67,16.73,6.14
2012.0,6.0,18.0,15.1,2012-01-18,26.3,78.67,18.37,4.28
2012.0,6.0,19.0,15.9,2012-01-19,25.6,68.0,19.15,3.55
2012.0,6.0,20.0,15.1,2012-01-20,26.3,78.67,18.37,4.28
2012.0,6.0,21.0,16.2,2012-01-21,25.3,64.0,19.51,3.28
2012.0,6.0,22.0,16.0,2012-01-22,25.5,66.67,19.27,3.46
2012.0,6.0,23.0,14.0,2012-01-23,27.3,93.33,17.37,5.37
2012.0,6.0,24.0,14.9,2012-01-24,26.5,81.33,18.16,4.48
2012.0,6.0,25.0,12.1,2012-01-25,29.0,118.67,15.9,7.46
2012.0,6.0,26.0,14.1,2012-01-26,27.2,92.0,17.46,5.27
2012.0,6.0,27.0,13.2,2012-01-27,28.0,104.0,16.73,6.22
2012.0,6.0,28.0,14.1,2012-01-28,27.2,92.0,17.46,5.27
2012.0,6.0,29.0,16.8,2012-01-29,24.8,56.0,20.13,2.78
2012.0,6.0,30.0,17.5,2012-01-30,24.2,46.67,20.94,2.23
2012.0,7.0,1.0,18.5,2012-01-01,23.3,33.33,22.29,1.5
2012.0,7.0,2.0,16.5,2012-01-02,25.1,60.0,19.75,3.04
2012.0,7.0,3.0,18.0,2012-01-03,23.7,40.0,21.67,1.85
2012.0,7.0,4.0,18.0,2012-01-04,23.7,40.0,21.67,1.85
2012.0,7.0,5.0,18.2,2012-01-05,23.5,37.33,21.97,1.7
2012.0,7.0,6.0,19.1,2012-01-06,22.7,25.33,23.3,1.09
2012.0,7.0,7.0,20.6,2012-01-07,21.4,5.33,25.84,0.21
2012.0,7.0,8.0,18.6,2012-01-08,23.2,32.0,22.45,1.43
2012.0,7.0,9.0,18.0,2012-01-09,23.7,40.0,21.67,1.85
2012.0,7.0,10.0,14.6,2012-01-10,26.8,85.33,17.85,4.78
2012.0,7.0,11.0,15.2,2012-01-11,26.2,77.33,18.48,4.18
2012.0,7.0,12.0,16.4,2012-01-12,25.2,61.33,19.63,3.12
2012.0,7.0,13.0,15.8,2012-01-13,25.7,69.33,19.04,3.64
2012.0,7.0,14.0,16.2,2012-01-14,25.3,64.0,19.51,3.28
2012.0,7.0,15.0,15.5,2012-01-15,26.0,73.33,18.7,3.92
2012.0,7.0,16.0,15.3,2012-01-16,26.1,76.0,18.59,4.09
2012.0,7.0,17.0,14.1,2012-01-17,27.2,92.0,17.46,5.27
2012.0,7.0,18.0,14.4,2012-01-18,27.0,88.0,17.66,4.98
2012.0,7.0,19.0,15.6,2012-01-19,25.9,72.0,18.81,3.83
2012.0,7.0,20.0,14.7,2012-01-20,26.7,84.0,17.96,4.68
2012.0,7.0,21.0,14.0,2012-01-21,27.3,93.33,17.37,5.37
2012.0,7.0,22.0,16.1,2012-01-22,25.4,65.33,19.39,3.37
2012.0,7.0,23.0,16.0,2012-01-23,25.5,66.67,19.27,3.46
2012.0,7.0,24.0,20.1,2012-01-24,21.8,12.0,25.0,0.48
2012.0,7.0,25.0,22.2,2012-01-25,0.0,0.0,0.0,0.0
2012.0,7.0,26.0,17.6,2012-01-26,24.1,45.33,21.08,2.15
2012.0,7.0,27.0,17.6,2012-01-27,24.1,45.33,21.08,2.15
2012.0,7.0,28.0,20.5,2012-01-28,21.5,6.67,25.62,0.26
2012.0,7.0,29.0,19.4,2012-01-29,22.4,21.33,23.83,0.9
2012.0,7.0,30.0,18.0,2012-01-30,23.7,40.0,21.67,1.85
2012.0,7.0,31.0,15.9,2012-01-31,25.6,68.0,19.15,3.55
2012.0,8.0,1.0,15.3,2012-01-01,26.1,76.0,18.59,4.09
2012.0,8.0,2.0,18.5,2012-01-02,23.3,33.33,22.29,1.5
2012.0,8.0,3.0,19.5,2012-01-03,22.4,20.0,23.83,0.84
2012.0,8.0,4.0,17.9,2012-01-04,23.8,41.33,21.52,1.92
2012.0,8.0,5.0,18.2,2012-01-05,23.5,37.33,21.97,1.7
2012.0,8.0,6.0,18.0,2012-01-06,23.7,40.0,21.67,1.85
2012.0,8.0,7.0,16.2,2012-01-07,25.3,64.0,19.51,3.28
2012.0,8.0,8.0,15.3,2012-01-08,26.1,76.0,18.59,4.09
2012.0,8.0,9.0,14.0,2012-01-09,27.3,93.33,17.37,5.37
2012.0,8.0,10.0,14.5,2012-01-10,26.9,86.67,17.75,4.88
2012.0,8.0,11.0,15.3,2012-01-11,26.1,76.0,18.59,4.09
2012.0,8.0,12.0,17.0,2012-01-12,24.6,53.33,20.39,2.62
2012.0,8.0,13.0,16.6,2012-01-13,25.0,58.67,19.88,2.95
2012.0,8.0,14.0,16.6,2012-01-14,25.0,58.67,19.88,2.95
2012.0,8.0,15.0,17.7,2012-01-15,24.0,44.0,21.22,2.07
2012.0,8.0,16.0,16.6,2012-01-16,25.0,58.67,19.88,2.95
2012.0,8.0,17.0,16.9,2012-01-17,24.7,54.67,20.26,2.7
2012.0,8.0,18.0,17.5,2012-01-18,24.2,46.67,20.94,2.23
2012.0,8.0,19.0,18.6,2012-01-19,23.2,32.0,22.45,1.43
2012.0,8.0,20.0,16.4,2012-01-20,25.2,61.33,19.63,3.12
2012.0,8.0,21.0,15.9,2012-01-21,25.6,68.0,19.15,3.55
2012.0,8.0,22.0,15.4,2012-01-22,26.1,74.67,18.59,4.02
2012.0,8.0,23.0,14.4,2012-01-23,27.0,88.0,17.66,4.98
2012.0,8.0,24.0,14.3,2012-01-24,27.1,89.33,17.56,5.09
2012.0,8.0,25.0,14.8,2012-01-25,26.6,82.67,18.06,4.58
2012.0,8.0,26.0,14.1,2012-01-26,27.2,92.0,17.46,5.27
2012.0,8.0,27.0,11.6,2012-01-27,29.5,125.33,15.52,8.08
2012.0,8.0,28.0,11.3,2012-01-28,29.8,129.33,15.3,8.45
2012.0,8.0,29.0,15.1,2012-01-29,26.3,78.67,18.37,4.28
2012.0,8.0,30.0,16.6,2012-01-30,25.0,58.67,19.88,2.95
2012.0,8.0,31.0,14.7,2012-01-31,26.7,84.0,17.96,4.68
2012.0,9.0,1.0,13.8,2012-01-01,27.5,96.0,17.18,5.59
2012.0,9.0,2.0,14.1,2012-01-02,27.2,92.0,17.46,5.27
2012.0,9.0,3.0,15.8,2012-01-03,25.7,69.33,19.04,3.64
2012.0,9.0,4.0,14.6,2012-01-04,26.8,85.33,17.85,4.78
2012.0,9.0,5.0,14.5,2012-01-05,26.9,86.67,17.75,4.88
2012.0,9.0,6.0,10.9,2012-01-06,30.1,134.67,15.09,8.92
2012.0,9.0,7.0,11.2,2012-01-07,29.8,130.67,15.3,8.54
2012.0,9.0,8.0,10.6,2012-01-08,30.4,138.67,14.88,9.32
2012.0,9.0,9.0,10.1,2012-01-09,30.8,145.33,14.61,9.95
2012.0,9.0,10.0,16.0,2012-01-10,25.5,66.67,19.27,3.46
2012.0,9.0,11.0,17.2,2012-01-11,24.4,50.67,20.66,2.45
2012.0,9.0,12.0,12.7,2012-01-12,28.5,110.67,16.31,6.79
2012.0,9.0,13.0,11.4,2012-01-13,29.7,128.0,15.37,8.33
2012.0,9.0,14.0,11.2,2012-01-14,29.8,130.67,15.3,8.54
2012.0,9.0,15.0,12.4,2012-01-15,28.8,114.67,16.06,7.14
2012.0,9.0,16.0,13.7,2012-01-16,27.6,97.33,17.09,5.7
2012.0,9.0,17.0,14.0,2012-01-17,27.3,93.33,17.37,5.37
2012.0,9.0,18.0,11.7,2012-01-18,29.4,124.0,15.6,7.95
2012.0,9.0,19.0,10.2,2012-01-19,30.8,144.0,14.61,9.86
2012.0,9.0,20.0,8.8,2012-01-20,32.0,162.67,13.87,11.73
2012.0,9.0,21.0,7.8,2012-01-21,32.9,176.0,13.36,13.17
2012.0,9.0,22.0,9.2,2012-01-22,31.7,157.33,14.05,11.2
2012.0,9.0,23.0,9.3,2012-01-23,31.6,156.0,14.11,11.06
2012.0,9.0,24.0,7.2,2012-01-24,33.5,184.0,13.05,14.1
2012.0,9.0,25.0,8.9,2012-01-25,31.9,161.33,13.93,11.58
2012.0,9.0,26.0,10.9,2012-01-26,30.1,134.67,15.09,8.92
2012.0,9.0,27.0,12.4,2012-01-27,28.8,114.67,16.06,7.14
2012.0,9.0,28.0,10.4,2012-01-28,30.6,141.33,14.75,9.58
2012.0,9.0,29.0,9.7,2012-01-29,31.2,150.67,14.36,10.49
2012.0,9.0,30.0,9.2,2012-01-30,31.7,157.33,14.05,11.2
2012.0,10.0,1.0,12.1,2012-01-01,29.0,118.67,15.9,7.46
2012.0,10.0,2.0,12.3,2012-01-02,28.9,116.0,15.98,7.26
2012.0,10.0,3.0,11.5,2012-01-03,29.6,126.67,15.45,8.2
2012.0,10.0,4.0,10.1,2012-01-04,30.8,145.33,14.61,9.95
2012.0,10.0,5.0,7.2,2012-01-05,33.5,184.0,13.05,14.1
2012.0,10.0,6.0,6.5,2012-01-06,34.1,193.33,12.75,15.16
2012.0,10.0,7.0,7.6,2012-01-07,33.1,178.67,13.26,13.47
2012.0,10.0,8.0,8.0,2012-01-08,32.7,173.33,13.47,12.87
2012.0,10.0,9.0,5.9,2012-01-09,34.6,201.33,12.51,16.09
2012.0,10.0,10.0,4.5,2012-01-10,35.9,220.0,11.93,18.44
2012.0,10.0,11.0,4.2,2012-01-11,36.2,224.0,11.81,18.97
2012.0,10.0,12.0,2.6,2012-01-12,37.6,245.33,11.26,21.79
2012.0,10.0,13.0,3.7,2012-01-13,36.6,230.67,11.64,19.82
2012.0,10.0,14.0,5.4,2012-01-14,35.1,208.0,12.28,16.94
2012.0,10.0,15.0,7.3,2012-01-15,33.4,182.67,13.1,13.94
2012.0,10.0,16.0,6.7,2012-01-16,33.9,190.67,12.85,14.84
2012.0,10.0,17.0,9.2,2012-01-17,31.7,157.33,14.05,11.2
2012.0,10.0,18.0,9.8,2012-01-18,31.1,149.33,14.42,10.36
2012.0,10.0,19.0,12.0,2012-01-19,29.1,120.0,15.82,7.59
2012.0,10.0,20.0,7.8,2012-01-20,32.9,176.0,13.36,13.17
2012.0,10.0,21.0,7.4,2012-01-21,33.3,181.33,13.15,13.79
